,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega,type,expiry,text_content
0,150.0,305.17,295.5,296.05,296.6,3,22,0.0,1.0,0.0,0.02,0.0,call,2025-11-07:w,"Strike price $150.0 | Last traded price $305.17 | Bid $295.5, Ask $296.6, Mid $296.05 | Volume 3 contracts | Open interest 22 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0200 | Vega 0.00 | Option type call expiring 2025-11-07:w"
882,315.0,1.22,1.24,1.26,1.28,167,2409,101.37,0.03,0.0008,0.22,0.07,put,2025-11-21:m,"Strike price $315.0 | Last traded price $1.22 | Bid $1.24, Ask $1.28, Mid $1.26 | Volume 167 contracts | Open interest 2409 contracts | Implied volatility 101.37 | Delta 0.03 | Gamma 0.0008 | Theta 0.2200 | Vega 0.07 | Option type put expiring 2025-11-21:m"
883,320.0,1.34,1.31,1.33,1.35,987,6736,98.6,0.03,0.0009,0.23,0.07,put,2025-11-21:m,"Strike price $320.0 | Last traded price $1.34 | Bid $1.31, Ask $1.35, Mid $1.33 | Volume 987 contracts | Open interest 6736 contracts | Implied volatility 98.60 | Delta 0.03 | Gamma 0.0009 | Theta 0.2300 | Vega 0.07 | Option type put expiring 2025-11-21:m"
884,325.0,1.42,1.39,1.42,1.44,275,4941,95.99,0.04,0.0009,0.24,0.07,put,2025-11-21:m,"Strike price $325.0 | Last traded price $1.42 | Bid $1.39, Ask $1.44, Mid $1.42 | Volume 275 contracts | Open interest 4941 contracts | Implied volatility 95.99 | Delta 0.04 | Gamma 0.0009 | Theta 0.2400 | Vega 0.07 | Option type put expiring 2025-11-21:m"
885,330.0,1.59,1.49,1.52,1.54,1114,4195,93.5,0.04,0.001,0.25,0.08,put,2025-11-21:m,"Strike price $330.0 | Last traded price $1.59 | Bid $1.49, Ask $1.54, Mid $1.52 | Volume 1114 contracts | Open interest 4195 contracts | Implied volatility 93.50 | Delta 0.04 | Gamma 0.0010 | Theta 0.2500 | Vega 0.08 | Option type put expiring 2025-11-21:m"
886,335.0,1.62,1.6,1.63,1.66,494,3397,91.11,0.04,0.0011,0.26,0.09,put,2025-11-21:m,"Strike price $335.0 | Last traded price $1.62 | Bid $1.6, Ask $1.66, Mid $1.63 | Volume 494 contracts | Open interest 3397 contracts | Implied volatility 91.11 | Delta 0.04 | Gamma 0.0011 | Theta 0.2600 | Vega 0.09 | Option type put expiring 2025-11-21:m"
887,340.0,1.82,1.75,1.77,1.79,338,9602,88.9,0.05,0.0013,0.27,0.09,put,2025-11-21:m,"Strike price $340.0 | Last traded price $1.82 | Bid $1.75, Ask $1.79, Mid $1.77 | Volume 338 contracts | Open interest 9602 contracts | Implied volatility 88.90 | Delta 0.05 | Gamma 0.0013 | Theta 0.2700 | Vega 0.09 | Option type put expiring 2025-11-21:m"
888,345.0,1.9,1.89,1.92,1.95,431,3984,86.67,0.05,0.0014,0.29,0.1,put,2025-11-21:m,"Strike price $345.0 | Last traded price $1.9 | Bid $1.89, Ask $1.95, Mid $1.92 | Volume 431 contracts | Open interest 3984 contracts | Implied volatility 86.67 | Delta 0.05 | Gamma 0.0014 | Theta 0.2900 | Vega 0.10 | Option type put expiring 2025-11-21:m"
889,350.0,2.13,2.09,2.12,2.14,1536,13211,84.73,0.06,0.0015,0.3,0.11,put,2025-11-21:m,"Strike price $350.0 | Last traded price $2.13 | Bid $2.09, Ask $2.14, Mid $2.12 | Volume 1536 contracts | Open interest 13211 contracts | Implied volatility 84.73 | Delta 0.06 | Gamma 0.0015 | Theta 0.3000 | Vega 0.11 | Option type put expiring 2025-11-21:m"
890,355.0,2.33,2.31,2.34,2.36,288,3259,82.84,0.07,0.0017,0.32,0.12,put,2025-11-21:m,"Strike price $355.0 | Last traded price $2.33 | Bid $2.31, Ask $2.36, Mid $2.34 | Volume 288 contracts | Open interest 3259 contracts | Implied volatility 82.84 | Delta 0.07 | Gamma 0.0017 | Theta 0.3200 | Vega 0.12 | Option type put expiring 2025-11-21:m"
891,360.0,2.6,2.54,2.58,2.61,824,4707,80.93,0.07,0.0019,0.34,0.13,put,2025-11-21:m,"Strike price $360.0 | Last traded price $2.6 | Bid $2.54, Ask $2.61, Mid $2.58 | Volume 824 contracts | Open interest 4707 contracts | Implied volatility 80.93 | Delta 0.07 | Gamma 0.0019 | Theta 0.3400 | Vega 0.13 | Option type put expiring 2025-11-21:m"
892,365.0,2.92,2.85,2.88,2.91,323,5326,79.31,0.08,0.0021,0.36,0.14,put,2025-11-21:m,"Strike price $365.0 | Last traded price $2.92 | Bid $2.85, Ask $2.91, Mid $2.88 | Volume 323 contracts | Open interest 5326 contracts | Implied volatility 79.31 | Delta 0.08 | Gamma 0.0021 | Theta 0.3600 | Vega 0.14 | Option type put expiring 2025-11-21:m"
893,370.0,3.25,3.2,3.25,3.3,1269,15915,77.9,0.09,0.0023,0.39,0.15,put,2025-11-21:m,"Strike price $370.0 | Last traded price $3.25 | Bid $3.2, Ask $3.3, Mid $3.25 | Volume 1269 contracts | Open interest 15915 contracts | Implied volatility 77.90 | Delta 0.09 | Gamma 0.0023 | Theta 0.3900 | Vega 0.15 | Option type put expiring 2025-11-21:m"
894,375.0,3.71,3.6,3.65,3.7,679,5299,76.4,0.1,0.0026,0.41,0.16,put,2025-11-21:m,"Strike price $375.0 | Last traded price $3.71 | Bid $3.6, Ask $3.7, Mid $3.65 | Volume 679 contracts | Open interest 5299 contracts | Implied volatility 76.40 | Delta 0.10 | Gamma 0.0026 | Theta 0.4100 | Vega 0.16 | Option type put expiring 2025-11-21:m"
895,380.0,4.15,4.1,4.15,4.2,912,5824,75.2,0.12,0.0029,0.44,0.18,put,2025-11-21:m,"Strike price $380.0 | Last traded price $4.15 | Bid $4.1, Ask $4.2, Mid $4.15 | Volume 912 contracts | Open interest 5824 contracts | Implied volatility 75.20 | Delta 0.12 | Gamma 0.0029 | Theta 0.4400 | Vega 0.18 | Option type put expiring 2025-11-21:m"
896,385.0,4.77,4.65,4.7,4.75,422,2312,73.95,0.13,0.0031,0.47,0.19,put,2025-11-21:m,"Strike price $385.0 | Last traded price $4.77 | Bid $4.65, Ask $4.75, Mid $4.7 | Volume 422 contracts | Open interest 2312 contracts | Implied volatility 73.95 | Delta 0.13 | Gamma 0.0031 | Theta 0.4700 | Vega 0.19 | Option type put expiring 2025-11-21:m"
897,390.0,5.38,5.3,5.35,5.4,981,7460,72.87,0.15,0.0035,0.5,0.21,put,2025-11-21:m,"Strike price $390.0 | Last traded price $5.38 | Bid $5.3, Ask $5.4, Mid $5.35 | Volume 981 contracts | Open interest 7460 contracts | Implied volatility 72.87 | Delta 0.15 | Gamma 0.0035 | Theta 0.5000 | Vega 0.21 | Option type put expiring 2025-11-21:m"
898,395.0,6.15,6.05,6.1,6.15,607,6995,71.89,0.16,0.0038,0.53,0.23,put,2025-11-21:m,"Strike price $395.0 | Last traded price $6.15 | Bid $6.05, Ask $6.15, Mid $6.1 | Volume 607 contracts | Open interest 6995 contracts | Implied volatility 71.89 | Delta 0.16 | Gamma 0.0038 | Theta 0.5300 | Vega 0.23 | Option type put expiring 2025-11-21:m"
899,400.0,7.05,6.9,6.98,7.05,2293,20533,71.06,0.18,0.0041,0.57,0.24,put,2025-11-21:m,"Strike price $400.0 | Last traded price $7.05 | Bid $6.9, Ask $7.05, Mid $6.98 | Volume 2293 contracts | Open interest 20533 contracts | Implied volatility 71.06 | Delta 0.18 | Gamma 0.0041 | Theta 0.5700 | Vega 0.24 | Option type put expiring 2025-11-21:m"
900,405.0,8.1,7.9,8.0,8.1,803,3160,70.43,0.21,0.0045,0.6,0.26,put,2025-11-21:m,"Strike price $405.0 | Last traded price $8.1 | Bid $7.9, Ask $8.1, Mid $8.0 | Volume 803 contracts | Open interest 3160 contracts | Implied volatility 70.43 | Delta 0.21 | Gamma 0.0045 | Theta 0.6000 | Vega 0.26 | Option type put expiring 2025-11-21:m"
901,410.0,9.2,9.1,9.18,9.25,1485,8978,69.93,0.23,0.0048,0.64,0.28,put,2025-11-21:m,"Strike price $410.0 | Last traded price $9.2 | Bid $9.1, Ask $9.25, Mid $9.18 | Volume 1485 contracts | Open interest 8978 contracts | Implied volatility 69.93 | Delta 0.23 | Gamma 0.0048 | Theta 0.6400 | Vega 0.28 | Option type put expiring 2025-11-21:m"
902,412.5,10.1,9.75,9.83,9.9,242,1018,69.73,0.24,0.0049,0.65,0.29,put,2025-11-21:m,"Strike price $412.5 | Last traded price $10.1 | Bid $9.75, Ask $9.9, Mid $9.83 | Volume 242 contracts | Open interest 1018 contracts | Implied volatility 69.73 | Delta 0.24 | Gamma 0.0049 | Theta 0.6500 | Vega 0.29 | Option type put expiring 2025-11-21:m"
903,415.0,10.5,10.4,10.5,10.6,767,4194,69.5,0.26,0.0051,0.67,0.29,put,2025-11-21:m,"Strike price $415.0 | Last traded price $10.5 | Bid $10.4, Ask $10.6, Mid $10.5 | Volume 767 contracts | Open interest 4194 contracts | Implied volatility 69.50 | Delta 0.26 | Gamma 0.0051 | Theta 0.6700 | Vega 0.29 | Option type put expiring 2025-11-21:m"
904,417.5,11.15,11.15,11.23,11.3,283,828,69.32,0.27,0.0052,0.68,0.3,put,2025-11-21:m,"Strike price $417.5 | Last traded price $11.15 | Bid $11.15, Ask $11.3, Mid $11.23 | Volume 283 contracts | Open interest 828 contracts | Implied volatility 69.32 | Delta 0.27 | Gamma 0.0052 | Theta 0.6800 | Vega 0.30 | Option type put expiring 2025-11-21:m"
905,420.0,12.0,11.95,12.02,12.1,2144,11400,69.28,0.28,0.0054,0.7,0.31,put,2025-11-21:m,"Strike price $420.0 | Last traded price $12.0 | Bid $11.95, Ask $12.1, Mid $12.02 | Volume 2144 contracts | Open interest 11400 contracts | Implied volatility 69.28 | Delta 0.28 | Gamma 0.0054 | Theta 0.7000 | Vega 0.31 | Option type put expiring 2025-11-21:m"
906,422.5,12.8,12.75,12.85,12.95,356,987,69.19,0.3,0.0055,0.72,0.32,put,2025-11-21:m,"Strike price $422.5 | Last traded price $12.8 | Bid $12.75, Ask $12.95, Mid $12.85 | Volume 356 contracts | Open interest 987 contracts | Implied volatility 69.19 | Delta 0.30 | Gamma 0.0055 | Theta 0.7200 | Vega 0.32 | Option type put expiring 2025-11-21:m"
907,425.0,13.88,13.6,13.73,13.85,1109,5293,69.15,0.31,0.0056,0.73,0.32,put,2025-11-21:m,"Strike price $425.0 | Last traded price $13.88 | Bid $13.6, Ask $13.85, Mid $13.73 | Volume 1109 contracts | Open interest 5293 contracts | Implied volatility 69.15 | Delta 0.31 | Gamma 0.0056 | Theta 0.7300 | Vega 0.32 | Option type put expiring 2025-11-21:m"
908,427.5,14.7,14.55,14.65,14.75,293,1127,69.13,0.33,0.0057,0.74,0.33,put,2025-11-21:m,"Strike price $427.5 | Last traded price $14.7 | Bid $14.55, Ask $14.75, Mid $14.65 | Volume 293 contracts | Open interest 1127 contracts | Implied volatility 69.13 | Delta 0.33 | Gamma 0.0057 | Theta 0.7400 | Vega 0.33 | Option type put expiring 2025-11-21:m"
909,430.0,15.65,15.5,15.6,15.7,2417,8831,69.07,0.34,0.0059,0.76,0.33,put,2025-11-21:m,"Strike price $430.0 | Last traded price $15.65 | Bid $15.5, Ask $15.7, Mid $15.6 | Volume 2417 contracts | Open interest 8831 contracts | Implied volatility 69.07 | Delta 0.34 | Gamma 0.0059 | Theta 0.7600 | Vega 0.33 | Option type put expiring 2025-11-21:m"
910,432.5,16.96,16.5,16.6,16.7,531,1194,69.05,0.36,0.0059,0.77,0.34,put,2025-11-21:m,"Strike price $432.5 | Last traded price $16.96 | Bid $16.5, Ask $16.7, Mid $16.6 | Volume 531 contracts | Open interest 1194 contracts | Implied volatility 69.05 | Delta 0.36 | Gamma 0.0059 | Theta 0.7700 | Vega 0.34 | Option type put expiring 2025-11-21:m"
911,435.0,17.74,17.55,17.65,17.75,1477,5398,69.05,0.37,0.006,0.78,0.34,put,2025-11-21:m,"Strike price $435.0 | Last traded price $17.74 | Bid $17.55, Ask $17.75, Mid $17.65 | Volume 1477 contracts | Open interest 5398 contracts | Implied volatility 69.05 | Delta 0.37 | Gamma 0.0060 | Theta 0.7800 | Vega 0.34 | Option type put expiring 2025-11-21:m"
912,437.5,18.79,18.7,18.8,18.9,861,1451,69.23,0.39,0.0061,0.79,0.35,put,2025-11-21:m,"Strike price $437.5 | Last traded price $18.79 | Bid $18.7, Ask $18.9, Mid $18.8 | Volume 861 contracts | Open interest 1451 contracts | Implied volatility 69.23 | Delta 0.39 | Gamma 0.0061 | Theta 0.7900 | Vega 0.35 | Option type put expiring 2025-11-21:m"
913,440.0,20.15,19.85,19.98,20.1,2699,14738,69.36,0.41,0.0061,0.8,0.35,put,2025-11-21:m,"Strike price $440.0 | Last traded price $20.15 | Bid $19.85, Ask $20.1, Mid $19.98 | Volume 2699 contracts | Open interest 14738 contracts | Implied volatility 69.36 | Delta 0.41 | Gamma 0.0061 | Theta 0.8000 | Vega 0.35 | Option type put expiring 2025-11-21:m"
914,442.5,21.11,21.1,21.2,21.3,638,1162,69.51,0.42,0.0062,0.81,0.36,put,2025-11-21:m,"Strike price $442.5 | Last traded price $21.11 | Bid $21.1, Ask $21.3, Mid $21.2 | Volume 638 contracts | Open interest 1162 contracts | Implied volatility 69.51 | Delta 0.42 | Gamma 0.0062 | Theta 0.8100 | Vega 0.36 | Option type put expiring 2025-11-21:m"
915,445.0,22.58,22.35,22.45,22.55,1484,3722,69.61,0.44,0.0062,0.81,0.36,put,2025-11-21:m,"Strike price $445.0 | Last traded price $22.58 | Bid $22.35, Ask $22.55, Mid $22.45 | Volume 1484 contracts | Open interest 3722 contracts | Implied volatility 69.61 | Delta 0.44 | Gamma 0.0062 | Theta 0.8100 | Vega 0.36 | Option type put expiring 2025-11-21:m"
916,447.5,23.8,23.65,23.78,23.9,752,742,69.82,0.45,0.0062,0.82,0.36,put,2025-11-21:m,"Strike price $447.5 | Last traded price $23.8 | Bid $23.65, Ask $23.9, Mid $23.78 | Volume 752 contracts | Open interest 742 contracts | Implied volatility 69.82 | Delta 0.45 | Gamma 0.0062 | Theta 0.8200 | Vega 0.36 | Option type put expiring 2025-11-21:m"
917,450.0,25.27,24.95,25.13,25.3,3620,11688,69.98,0.47,0.0062,0.82,0.36,put,2025-11-21:m,"Strike price $450.0 | Last traded price $25.27 | Bid $24.95, Ask $25.3, Mid $25.13 | Volume 3620 contracts | Open interest 11688 contracts | Implied volatility 69.98 | Delta 0.47 | Gamma 0.0062 | Theta 0.8200 | Vega 0.36 | Option type put expiring 2025-11-21:m"
918,452.5,27.1,26.4,26.53,26.65,293,730,70.17,0.48,0.0062,0.83,0.36,put,2025-11-21:m,"Strike price $452.5 | Last traded price $27.1 | Bid $26.4, Ask $26.65, Mid $26.53 | Volume 293 contracts | Open interest 730 contracts | Implied volatility 70.17 | Delta 0.48 | Gamma 0.0062 | Theta 0.8300 | Vega 0.36 | Option type put expiring 2025-11-21:m"
919,455.0,28.1,27.7,27.92,28.15,1002,2073,70.26,0.5,0.0062,0.83,0.36,put,2025-11-21:m,"Strike price $455.0 | Last traded price $28.1 | Bid $27.7, Ask $28.15, Mid $27.92 | Volume 1002 contracts | Open interest 2073 contracts | Implied volatility 70.26 | Delta 0.50 | Gamma 0.0062 | Theta 0.8300 | Vega 0.36 | Option type put expiring 2025-11-21:m"
920,457.5,30.0,29.25,29.4,29.55,269,555,70.45,0.51,0.0062,0.83,0.36,put,2025-11-21:m,"Strike price $457.5 | Last traded price $30.0 | Bid $29.25, Ask $29.55, Mid $29.4 | Volume 269 contracts | Open interest 555 contracts | Implied volatility 70.45 | Delta 0.51 | Gamma 0.0062 | Theta 0.8300 | Vega 0.36 | Option type put expiring 2025-11-21:m"
921,460.0,30.65,30.85,31.03,31.2,1457,3412,70.94,0.53,0.0062,0.83,0.36,put,2025-11-21:m,"Strike price $460.0 | Last traded price $30.65 | Bid $30.85, Ask $31.2, Mid $31.03 | Volume 1457 contracts | Open interest 3412 contracts | Implied volatility 70.94 | Delta 0.53 | Gamma 0.0062 | Theta 0.8300 | Vega 0.36 | Option type put expiring 2025-11-21:m"
922,462.5,32.75,32.4,32.55,32.7,163,211,71.06,0.54,0.0061,0.83,0.36,put,2025-11-21:m,"Strike price $462.5 | Last traded price $32.75 | Bid $32.4, Ask $32.7, Mid $32.55 | Volume 163 contracts | Open interest 211 contracts | Implied volatility 71.06 | Delta 0.54 | Gamma 0.0061 | Theta 0.8300 | Vega 0.36 | Option type put expiring 2025-11-21:m"
923,465.0,34.3,34.1,34.23,34.35,428,1637,71.51,0.56,0.0061,0.83,0.36,put,2025-11-21:m,"Strike price $465.0 | Last traded price $34.3 | Bid $34.1, Ask $34.35, Mid $34.23 | Volume 428 contracts | Open interest 1637 contracts | Implied volatility 71.51 | Delta 0.56 | Gamma 0.0061 | Theta 0.8300 | Vega 0.36 | Option type put expiring 2025-11-21:m"
924,467.5,34.38,35.7,35.85,36.0,99,3074,71.71,0.57,0.006,0.83,0.36,put,2025-11-21:m,"Strike price $467.5 | Last traded price $34.38 | Bid $35.7, Ask $36.0, Mid $35.85 | Volume 99 contracts | Open interest 3074 contracts | Implied volatility 71.71 | Delta 0.57 | Gamma 0.0060 | Theta 0.8300 | Vega 0.36 | Option type put expiring 2025-11-21:m"
925,470.0,36.25,37.3,37.55,37.8,306,1088,72.03,0.59,0.0059,0.82,0.35,put,2025-11-21:m,"Strike price $470.0 | Last traded price $36.25 | Bid $37.3, Ask $37.8, Mid $37.55 | Volume 306 contracts | Open interest 1088 contracts | Implied volatility 72.03 | Delta 0.59 | Gamma 0.0059 | Theta 0.8200 | Vega 0.35 | Option type put expiring 2025-11-21:m"
926,472.5,39.65,39.1,39.3,39.5,37,195,72.41,0.6,0.0059,0.82,0.35,put,2025-11-21:m,"Strike price $472.5 | Last traded price $39.65 | Bid $39.1, Ask $39.5, Mid $39.3 | Volume 37 contracts | Open interest 195 contracts | Implied volatility 72.41 | Delta 0.60 | Gamma 0.0059 | Theta 0.8200 | Vega 0.35 | Option type put expiring 2025-11-21:m"
927,475.0,38.35,40.9,41.08,41.25,75,1129,72.76,0.61,0.0058,0.82,0.35,put,2025-11-21:m,"Strike price $475.0 | Last traded price $38.35 | Bid $40.9, Ask $41.25, Mid $41.08 | Volume 75 contracts | Open interest 1129 contracts | Implied volatility 72.76 | Delta 0.61 | Gamma 0.0058 | Theta 0.8200 | Vega 0.35 | Option type put expiring 2025-11-21:m"
928,477.5,42.69,42.75,42.93,43.1,26,108,73.25,0.63,0.0057,0.81,0.35,put,2025-11-21:m,"Strike price $477.5 | Last traded price $42.69 | Bid $42.75, Ask $43.1, Mid $42.93 | Volume 26 contracts | Open interest 108 contracts | Implied volatility 73.25 | Delta 0.63 | Gamma 0.0057 | Theta 0.8100 | Vega 0.35 | Option type put expiring 2025-11-21:m"
929,480.0,44.9,44.55,45.05,45.55,89,732,74.45,0.64,0.0055,0.82,0.34,put,2025-11-21:m,"Strike price $480.0 | Last traded price $44.9 | Bid $44.55, Ask $45.55, Mid $45.05 | Volume 89 contracts | Open interest 732 contracts | Implied volatility 74.45 | Delta 0.64 | Gamma 0.0055 | Theta 0.8200 | Vega 0.34 | Option type put expiring 2025-11-21:m"
930,482.5,50.8,46.45,46.98,47.5,16,33,75.01,0.65,0.0054,0.81,0.34,put,2025-11-21:m,"Strike price $482.5 | Last traded price $50.8 | Bid $46.45, Ask $47.5, Mid $46.98 | Volume 16 contracts | Open interest 33 contracts | Implied volatility 75.01 | Delta 0.65 | Gamma 0.0054 | Theta 0.8100 | Vega 0.34 | Option type put expiring 2025-11-21:m"
931,485.0,47.89,47.75,48.58,49.4,46,312,74.51,0.66,0.0054,0.79,0.33,put,2025-11-21:m,"Strike price $485.0 | Last traded price $47.89 | Bid $47.75, Ask $49.4, Mid $48.58 | Volume 46 contracts | Open interest 312 contracts | Implied volatility 74.51 | Delta 0.66 | Gamma 0.0054 | Theta 0.7900 | Vega 0.33 | Option type put expiring 2025-11-21:m"
932,487.5,48.79,50.35,50.5,50.65,24,22,74.9,0.67,0.0053,0.79,0.33,put,2025-11-21:m,"Strike price $487.5 | Last traded price $48.79 | Bid $50.35, Ask $50.65, Mid $50.5 | Volume 24 contracts | Open interest 22 contracts | Implied volatility 74.90 | Delta 0.67 | Gamma 0.0053 | Theta 0.7900 | Vega 0.33 | Option type put expiring 2025-11-21:m"
933,490.0,51.33,52.3,52.47,52.65,19,282,75.37,0.68,0.0052,0.78,0.32,put,2025-11-21:m,"Strike price $490.0 | Last traded price $51.33 | Bid $52.3, Ask $52.65, Mid $52.47 | Volume 19 contracts | Open interest 282 contracts | Implied volatility 75.37 | Delta 0.68 | Gamma 0.0052 | Theta 0.7800 | Vega 0.32 | Option type put expiring 2025-11-21:m"
934,492.5,52.72,54.3,54.5,54.7,16,55,75.92,0.69,0.0051,0.77,0.32,put,2025-11-21:m,"Strike price $492.5 | Last traded price $52.72 | Bid $54.3, Ask $54.7, Mid $54.5 | Volume 16 contracts | Open interest 55 contracts | Implied volatility 75.92 | Delta 0.69 | Gamma 0.0051 | Theta 0.7700 | Vega 0.32 | Option type put expiring 2025-11-21:m"
935,495.0,60.9,56.35,56.53,56.7,33,229,76.41,0.7,0.005,0.77,0.32,put,2025-11-21:m,"Strike price $495.0 | Last traded price $60.9 | Bid $56.35, Ask $56.7, Mid $56.53 | Volume 33 contracts | Open interest 229 contracts | Implied volatility 76.41 | Delta 0.70 | Gamma 0.0050 | Theta 0.7700 | Vega 0.32 | Option type put expiring 2025-11-21:m"
936,497.5,63.05,58.35,58.55,58.75,9,10,76.84,0.71,0.0049,0.76,0.31,put,2025-11-21:m,"Strike price $497.5 | Last traded price $63.05 | Bid $58.35, Ask $58.75, Mid $58.55 | Volume 9 contracts | Open interest 10 contracts | Implied volatility 76.84 | Delta 0.71 | Gamma 0.0049 | Theta 0.7600 | Vega 0.31 | Option type put expiring 2025-11-21:m"
937,500.0,60.61,60.45,60.63,60.8,89,2668,77.36,0.72,0.0048,0.75,0.31,put,2025-11-21:m,"Strike price $500.0 | Last traded price $60.61 | Bid $60.45, Ask $60.8, Mid $60.63 | Volume 89 contracts | Open interest 2668 contracts | Implied volatility 77.36 | Delta 0.72 | Gamma 0.0048 | Theta 0.7500 | Vega 0.31 | Option type put expiring 2025-11-21:m"
938,505.0,69.4,64.7,64.88,65.05,2,113,78.54,0.74,0.0046,0.74,0.3,put,2025-11-21:m,"Strike price $505.0 | Last traded price $69.4 | Bid $64.7, Ask $65.05, Mid $64.88 | Volume 2 contracts | Open interest 113 contracts | Implied volatility 78.54 | Delta 0.74 | Gamma 0.0046 | Theta 0.7400 | Vega 0.30 | Option type put expiring 2025-11-21:m"
939,510.0,62.77,69.05,69.23,69.4,21,142,79.85,0.75,0.0043,0.72,0.29,put,2025-11-21:m,"Strike price $510.0 | Last traded price $62.77 | Bid $69.05, Ask $69.4, Mid $69.23 | Volume 21 contracts | Open interest 142 contracts | Implied volatility 79.85 | Delta 0.75 | Gamma 0.0043 | Theta 0.7200 | Vega 0.29 | Option type put expiring 2025-11-21:m"
940,515.0,79.04,72.9,73.65,74.4,2,85,81.23,0.77,0.0041,0.71,0.28,put,2025-11-21:m,"Strike price $515.0 | Last traded price $79.04 | Bid $72.9, Ask $74.4, Mid $73.65 | Volume 2 contracts | Open interest 85 contracts | Implied volatility 81.23 | Delta 0.77 | Gamma 0.0041 | Theta 0.7100 | Vega 0.28 | Option type put expiring 2025-11-21:m"
941,520.0,83.49,77.45,78.1,78.75,5,173,82.52,0.78,0.0039,0.7,0.27,put,2025-11-21:m,"Strike price $520.0 | Last traded price $83.49 | Bid $77.45, Ask $78.75, Mid $78.1 | Volume 5 contracts | Open interest 173 contracts | Implied volatility 82.52 | Delta 0.78 | Gamma 0.0039 | Theta 0.7000 | Vega 0.27 | Option type put expiring 2025-11-21:m"
942,525.0,81.0,81.95,82.63,83.3,2,1001,83.9,0.79,0.0037,0.68,0.26,put,2025-11-21:m,"Strike price $525.0 | Last traded price $81.0 | Bid $81.95, Ask $83.3, Mid $82.63 | Volume 2 contracts | Open interest 1001 contracts | Implied volatility 83.90 | Delta 0.79 | Gamma 0.0037 | Theta 0.6800 | Vega 0.26 | Option type put expiring 2025-11-21:m"
943,530.0,,86.6,87.2,87.8,0,95,85.34,0.8,0.0036,0.67,0.25,put,2025-11-21:m,"Strike price $530.0 | No last trade | Bid $86.6, Ask $87.8, Mid $87.2 | Volume 0 contracts | Open interest 95 contracts | Implied volatility 85.34 | Delta 0.80 | Gamma 0.0036 | Theta 0.6700 | Vega 0.25 | Option type put expiring 2025-11-21:m"
944,535.0,94.35,91.0,91.83,92.65,1,30,86.83,0.81,0.0034,0.66,0.24,put,2025-11-21:m,"Strike price $535.0 | Last traded price $94.35 | Bid $91.0, Ask $92.65, Mid $91.83 | Volume 1 contracts | Open interest 30 contracts | Implied volatility 86.83 | Delta 0.81 | Gamma 0.0034 | Theta 0.6600 | Vega 0.24 | Option type put expiring 2025-11-21:m"
